,ticket_id,day_of_week_num,company_size_cat,industry_cat,customer_tier_cat,past_30d_tickets,past_90d_incidents,product_area_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,priority_cat
353,1000000353,1,3,1,3,15,2,6,165,4.798156553,5,0,0,0,2
354,1000000354,3,3,7,3,7,1,3,158,1.257212633,0,0,0,0,2
355,1000000355,2,1,2,2,2,3,6,28,1.632566244,43,0,0,0,2
356,1000000356,2,1,6,1,2,1,1,14,13.14885736,31,0,0,0,2
357,1000000357,4,3,1,3,2,3,4,1990,8.398173771,0,0,0,0,3
358,1000000358,3,2,7,3,1,1,3,36,3.437892012,15,0,0,0,2
359,1000000359,7,3,3,2,10,4,1,1336,13.23237523,0,0,0,0,3
360,1000000360,4,1,4,1,3,1,5,19,0.464498548,0,0,0,0,1
361,1000000361,1,3,6,2,4,0,1,778,7.720939142,0,0,0,0,2
362,1000000362,5,2,4,2,6,1,3,10,5.624253726,14,0,0,0,1
363,1000000363,2,3,7,3,8,3,3,130,10.31952674,0,0,0,0,2
364,1000000364,2,1,4,1,3,2,6,3,3.888949703,0,0,0,0,1
365,1000000365,2,2,2,2,5,4,4,119,6.991856243,6,0,0,0,2
366,1000000366,3,1,7,2,0,0,6,7,5.101754131,0,0,0,0,1
367,1000000367,3,2,2,2,0,2,5,10,3.645948172,0,0,0,0,1
368,1000000368,5,2,4,2,3,5,6,34,1.075155134,0,0,0,0,1
369,1000000369,2,3,3,2,8,1,4,553,27.32793483,63,0,0,0,3
370,1000000370,1,3,6,2,8,2,3,337,7.395780792,0,0,0,0,2
371,1000000371,7,2,3,2,2,2,2,21,0.87635933,0,0,0,0,1
372,1000000372,5,1,2,1,8,1,3,0,2.75255725,5,0,0,0,1
373,1000000373,1,1,4,1,1,2,3,2,6.102409396,0,0,0,0,1
374,1000000374,5,2,3,3,2,5,6,13,5.635140768,13,0,0,0,2
375,1000000375,4,1,3,2,1,2,3,7,3.72024099,0,0,0,0,1
376,1000000376,5,3,7,3,5,5,3,214,1.376348602,0,0,0,0,2
377,1000000377,4,2,3,2,1,2,6,63,14.13815265,0,0,0,0,2
378,1000000378,6,3,7,3,10,6,4,1249,13.20680627,0,0,0,0,3
379,1000000379,1,2,7,3,5,0,3,23,2.78313744,29,0,0,0,2
380,1000000380,1,2,7,3,4,1,6,98,8.356211024,6,0,0,0,2
381,1000000381,4,1,7,1,4,1,5,4,3.624758624,17,0,0,0,1
382,1000000382,4,3,6,2,8,4,5,38,0.60701822,0,0,0,0,1
383,1000000383,3,3,1,3,5,3,1,1322,8.456289749,0,0,0,0,3
384,1000000384,3,2,3,2,1,0,6,41,8.402992966,0,0,0,0,1
385,1000000385,1,1,1,1,0,4,2,7,2.12745172,0,0,0,0,1
386,1000000386,4,1,2,1,2,0,2,4,0.0,0,0,0,0,1
387,1000000387,5,1,2,2,0,2,1,114,2.7730109,37,0,0,0,2
388,1000000388,1,2,3,2,1,0,5,50,1.599279354,3,0,0,0,1
389,1000000389,4,2,5,3,2,2,5,38,3.184326579,0,0,0,0,2
390,1000000390,4,2,4,2,2,0,3,45,3.469916266,0,0,0,0,1
391,1000000391,3,3,3,2,10,6,4,475,22.73470563,0,0,0,0,3
392,1000000392,6,1,7,1,2,0,1,3,2.461810318,0,0,0,0,1
393,1000000393,1,3,6,2,5,2,2,509,2.120479507,50,0,0,0,3
394,1000000394,4,2,3,2,2,0,3,35,5.965335102,0,0,0,0,1
395,1000000395,4,2,4,2,1,2,3,16,1.006697831,4,0,0,0,1
396,1000000396,1,3,7,3,4,2,2,275,1.354626998,1,0,0,0,2
397,1000000397,3,2,3,3,4,3,4,17,2.472787074,0,0,0,0,1
398,1000000398,5,2,2,2,3,0,2,23,1.507735426,0,0,0,0,1
399,1000000399,4,2,5,3,2,1,1,124,16.97410726,0,0,0,0,2
400,1000000400,1,2,4,2,1,1,6,29,17.61223022,0,0,0,0,1
401,1000000401,5,1,7,1,2,0,3,2,5.117096338,7,0,0,0,1
402,1000000402,2,1,5,1,3,3,1,58,1.5441245,42,0,0,0,2
403,1000000403,4,2,3,2,2,0,4,33,3.287660534,0,0,0,0,1
404,1000000404,3,2,3,2,2,3,6,55,6.269535192,0,0,0,0,1
405,1000000405,5,2,2,1,2,1,1,41,11.96301496,21,0,0,0,2
406,1000000406,4,1,2,1,1,1,6,18,2.002694227,37,0,0,0,2
407,1000000407,5,1,5,1,2,1,1,13,8.648004207,0,0,0,0,1
408,1000000408,3,3,1,3,2,1,6,209,4.055990011,83,0,0,0,3
409,1000000409,4,2,2,2,4,1,5,43,2.239496726,10,0,0,0,1
410,1000000410,4,2,7,3,2,2,4,19,2.477867006,49,0,0,0,2
411,1000000411,2,1,4,1,1,1,1,31,7.97795146,43,0,0,0,2
412,1000000412,1,1,2,2,3,0,2,14,5.699315749,0,1,0,0,2
413,1000000413,3,2,7,2,4,0,4,25,5.137094635,0,0,0,0,1
414,1000000414,4,3,7,3,6,0,3,659,3.693798566,0,0,0,0,2
415,1000000415,5,2,4,2,6,3,2,30,1.404332822,0,0,0,0,1
416,1000000416,4,1,6,1,0,2,6,43,2.381322135,0,0,0,0,1
417,1000000417,3,1,3,1,2,0,1,51,7.930828075,4,0,0,0,2
418,1000000418,2,1,6,1,5,0,3,20,18.96892659,17,0,0,0,2
419,1000000419,2,3,1,3,3,2,2,260,3.436043915,3,0,0,0,3
420,1000000420,5,2,2,2,3,2,3,397,7.305135727,0,0,0,0,2
421,1000000421,5,1,4,1,2,3,3,3,2.726766485,0,0,0,0,1
422,1000000422,4,1,2,1,5,3,2,21,1.337274603,18,0,0,0,2
423,1000000423,2,3,1,3,4,3,1,239,7.782051253,0,0,0,0,2
424,1000000424,4,2,4,2,1,4,1,64,27.97063071,0,0,0,0,2
425,1000000425,3,2,3,2,4,4,4,226,15.03039315,21,0,0,0,3
426,1000000426,5,1,7,1,7,2,1,13,5.399104712,111,0,0,0,2
427,1000000427,3,3,3,2,6,5,5,1144,3.928103367,14,0,0,0,3
428,1000000428,2,1,4,1,0,1,6,2,1.395875762,23,0,0,0,1
429,1000000429,1,1,1,1,3,3,1,9,2.64326988,0,0,0,0,1
430,1000000430,1,3,1,3,8,4,2,167,2.397629337,28,0,0,0,3
431,1000000431,2,3,7,3,4,3,2,957,5.390098924,29,0,0,0,3
432,1000000432,4,1,3,1,4,0,5,7,4.823757067,0,0,0,0,1
433,1000000433,2,3,3,2,9,4,1,538,2.488292945,0,0,0,0,2
434,1000000434,1,1,7,1,2,1,1,80,12.00118562,21,0,0,0,3
435,1000000435,1,1,2,1,3,1,3,13,2.388145115,0,0,0,0,1
436,1000000436,4,3,7,3,7,4,6,292,3.867705264,73,0,0,0,3
437,1000000437,3,2,2,2,5,0,3,3,3.173854737,0,0,0,0,1
438,1000000438,2,2,2,2,2,2,2,217,4.937720123,5,0,0,0,2
439,1000000439,1,1,2,1,2,0,2,12,2.22845745,16,1,0,0,2
440,1000000440,4,1,7,1,0,1,6,2,1.866244804,0,0,0,0,1
441,1000000441,3,2,3,2,2,1,1,13,5.786931369,0,0,0,0,1
442,1000000442,3,3,1,3,2,2,3,92,2.681578536,0,0,0,0,2
443,1000000443,3,1,4,1,0,1,3,0,3.929983861,0,0,0,0,1
444,1000000444,1,1,5,1,4,2,5,7,2.39898116,10,0,0,0,1
445,1000000445,2,2,3,3,2,2,6,69,3.783033938,0,0,0,0,1
446,1000000446,1,3,1,3,6,2,1,1900,3.919850686,0,0,0,0,3
447,1000000447,4,1,7,2,1,0,6,3,7.239075844,4,0,0,0,1
448,1000000448,2,1,6,1,2,1,3,7,3.026740218,4,0,0,0,1
449,1000000449,3,3,6,2,7,0,4,806,11.40777273,21,0,0,1,3
450,1000000450,3,2,7,3,1,7,1,194,24.16883477,41,0,0,0,3
451,1000000451,4,3,3,2,4,3,2,105,7.752179479,11,0,0,0,2
452,1000000452,7,2,2,2,2,1,3,60,1.767886028,0,0,0,0,1
453,1000000453,6,1,3,1,3,1,6,14,5.443178189,6,0,0,0,1
454,1000000454,1,2,2,2,5,2,5,154,1.327866985,2,0,0,0,2
455,1000000455,2,1,6,1,2,2,3,2,4.985903825,6,0,0,0,1
456,1000000456,5,2,7,3,6,4,3,7,0.281639566,0,0,0,0,1
457,1000000457,3,2,3,2,4,2,1,16,10.75000411,38,0,0,0,2
458,1000000458,3,2,2,1,1,0,2,42,6.570514477,54,0,0,0,2
459,1000000459,4,2,3,2,3,0,6,113,1.573629683,0,0,0,0,1
460,1000000460,5,3,3,2,6,2,1,550,7.228586557,31,0,0,0,3
461,1000000461,1,2,4,2,2,1,3,23,3.405716356,0,0,0,0,1
462,1000000462,4,3,1,3,8,3,2,390,3.242404792,13,0,0,0,3
463,1000000463,2,1,7,1,5,1,3,1,7.524404542,0,0,0,0,1
464,1000000464,3,1,2,1,4,2,6,1,9.2333912,0,0,0,0,1
465,1000000465,5,3,7,3,8,3,4,680,3.579620102,9,0,0,0,3
466,1000000466,1,1,3,1,2,0,1,34,8.163110137,0,0,0,0,1
467,1000000467,3,1,5,1,2,2,1,29,1.79838899,83,0,0,0,2
468,1000000468,1,2,7,2,3,3,3,36,4.930346138,0,0,0,0,1
469,1000000469,4,1,3,1,3,1,6,8,2.549858792,0,0,0,0,1
470,1000000470,4,3,3,2,4,2,1,1918,0.736509042,0,0,0,0,2
471,1000000471,2,3,7,3,7,0,6,484,3.164698976,0,0,0,0,2
472,1000000472,2,2,4,2,4,0,6,18,7.414859391,124,0,0,0,2
473,1000000473,7,3,3,2,11,0,5,279,1.24076153,4,0,0,0,2
474,1000000474,4,1,7,1,1,4,3,7,0.0,4,0,0,0,1
475,1000000475,2,2,7,3,3,3,6,26,1.618501185,0,0,0,0,1
476,1000000476,4,2,2,2,3,1,2,69,5.421493189,30,0,0,0,2
477,1000000477,6,2,5,3,6,2,4,4,4.410775261,0,0,0,0,1
478,1000000478,4,1,4,1,1,3,3,2,0.0,20,0,0,0,1
479,1000000479,2,3,6,2,4,1,4,930,7.395925842,26,0,0,0,3
480,1000000480,5,1,7,1,1,4,5,1,0.784954609,5,0,0,0,1
481,1000000481,1,3,7,3,14,2,5,134,2.96095633,0,0,0,0,2
482,1000000482,5,1,2,2,1,2,3,15,3.388083567,0,0,0,0,1
483,1000000483,2,1,6,1,5,2,3,3,0.0,2,0,0,0,1
484,1000000484,3,2,2,2,1,0,1,71,3.488194996,0,0,0,0,1
485,1000000485,1,2,5,3,5,2,5,62,0.799252457,0,0,0,0,1
486,1000000486,3,1,5,1,2,1,1,3,4.57747823,26,0,0,0,2
487,1000000487,1,3,1,3,9,3,3,290,8.800251672,0,0,0,0,2
488,1000000488,2,1,6,1,3,1,1,18,3.958247687,0,0,0,0,1
489,1000000489,2,3,7,3,4,3,5,112,1.194762691,12,0,0,0,2
490,1000000490,2,3,3,2,7,1,5,78,2.64204375,10,0,0,0,2
491,1000000491,4,3,3,2,8,2,1,843,2.15331055,0,0,0,0,2
492,1000000492,5,2,7,3,2,3,6,2,1.372827939,47,0,0,0,1
493,1000000493,1,2,2,2,0,2,3,81,6.616529147,40,0,0,0,2
494,1000000494,5,1,4,1,1,0,3,2,12.44602925,14,0,0,1,2
495,1000000495,1,1,6,1,0,2,3,0,1.92786759,0,0,0,0,1
496,1000000496,5,3,3,2,4,3,5,218,0.179590413,17,0,0,0,2
497,1000000497,5,2,2,1,2,0,6,32,9.009359561,29,0,0,0,2
498,1000000498,5,1,1,1,2,0,1,42,8.369510797,0,0,0,0,1
499,1000000499,4,2,2,1,1,1,6,21,2.899904938,23,0,0,0,2
500,1000000500,2,1,2,2,6,0,3,16,1.300290098,0,0,0,0,1
501,1000000501,3,1,3,1,4,1,5,1,2.967274495,13,0,0,0,1
502,1000000502,1,2,5,3,1,5,4,38,10.40813791,0,0,0,0,2
503,1000000503,4,2,4,2,0,2,6,29,11.67666339,0,0,0,0,1
504,1000000504,3,2,3,3,2,0,5,26,3.165351834,0,0,0,0,1
505,1000000505,5,3,6,2,6,6,6,106,13.01879897,0,0,0,0,2
506,1000000506,5,2,3,2,2,2,6,29,3.159469777,9,0,0,0,1
507,1000000507,1,1,7,1,1,1,5,5,2.976600231,0,0,0,0,1
508,1000000508,1,1,5,1,2,1,1,3,5.367036931,48,0,0,0,2
509,1000000509,4,2,5,3,3,4,1,102,4.311663428,0,0,0,0,2
510,1000000510,5,1,2,2,3,1,3,16,6.146734533,0,0,0,0,1
511,1000000511,3,2,5,3,3,1,4,169,7.702233613,0,0,0,0,3
512,1000000512,3,3,3,2,8,3,2,226,4.242703028,0,0,0,0,2
513,1000000513,4,1,2,2,2,3,1,20,6.870528676,68,0,0,0,2
514,1000000514,5,2,3,2,5,2,4,55,9.059852752,9,0,0,0,2
515,1000000515,2,2,2,2,4,4,3,21,0.978541709,11,0,0,0,1
516,1000000516,1,1,7,1,2,0,5,8,1.214982393,5,0,0,0,1
517,1000000517,4,1,2,2,3,2,1,30,3.925064919,17,0,0,0,2
518,1000000518,7,3,6,2,10,2,4,976,3.172994277,0,0,0,0,2
519,1000000519,1,1,3,2,2,3,1,17,11.37501146,24,0,0,0,2
520,1000000520,1,1,4,1,1,2,6,7,5.518310752,0,0,0,0,1
521,1000000521,3,1,3,1,2,0,6,6,1.06105512,14,0,0,0,1
522,1000000522,1,3,3,2,4,0,4,602,6.294929992,117,0,0,0,3
523,1000000523,3,2,5,3,4,1,1,36,5.142820236,0,0,0,0,1
524,1000000524,3,2,3,3,4,2,5,8,1.127930025,8,0,0,0,1
525,1000000525,1,1,2,1,4,0,5,5,1.890417116,8,0,0,0,1
526,1000000526,5,2,2,2,1,3,6,27,1.808449512,13,0,0,0,1
527,1000000527,3,2,2,2,3,2,3,102,0.552394764,0,0,0,0,1
528,1000000528,3,3,3,2,7,6,4,317,0.875929776,5,0,0,0,2
529,1000000529,1,1,3,1,1,2,1,15,0.805057565,58,0,0,0,2
530,1000000530,1,2,7,3,8,1,3,21,0.629808638,11,0,0,0,1
531,1000000531,4,3,3,2,9,2,4,614,4.805139632,19,0,0,0,3
532,1000000532,5,1,7,1,2,1,3,6,1.945781648,8,0,0,0,1
533,1000000533,4,3,3,2,2,2,1,37,6.360351319,0,0,0,0,1
534,1000000534,7,2,3,2,1,1,2,10,1.764621909,35,0,0,0,2
535,1000000535,2,3,3,2,5,3,5,110,3.469591709,0,0,0,0,1
536,1000000536,4,3,3,2,9,3,6,415,1.422739098,29,0,0,0,2
537,1000000537,5,2,3,3,3,1,5,21,0.761449995,0,0,0,0,1
538,1000000538,4,2,4,2,3,0,3,51,4.606640318,0,0,0,0,1
539,1000000539,4,1,7,1,1,1,3,1,0.0,0,0,0,0,1
540,1000000540,5,1,7,1,2,2,1,1,10.4936101,0,0,0,0,1
541,1000000541,4,2,5,3,5,1,6,4,2.345873543,0,0,0,0,1
542,1000000542,5,3,3,2,5,3,1,896,18.46447708,38,0,0,0,3
543,1000000543,1,3,1,3,6,1,2,166,1.043284274,7,0,0,0,3
544,1000000544,5,1,3,2,0,0,2,7,5.612725249,29,0,0,0,2
545,1000000545,2,2,2,2,4,3,6,0,15.25104891,0,0,0,0,1
546,1000000546,2,1,4,1,2,1,1,12,6.53331586,0,0,0,0,1
547,1000000547,4,3,3,2,6,0,5,117,1.273666321,0,0,0,0,1
548,1000000548,2,2,5,3,4,2,6,34,3.185820301,0,0,0,0,1
549,1000000549,1,1,3,2,3,1,6,9,17.42211678,0,0,0,0,1
550,1000000550,5,3,6,2,2,1,4,610,16.02188089,51,0,0,0,3
551,1000000551,5,2,7,2,2,1,3,25,0.0,4,0,0,0,1
552,1000000552,3,3,6,2,6,2,3,218,3.018809969,0,0,0,0,2
553,1000000553,3,1,4,1,5,1,6,6,3.304260089,29,0,0,0,1
554,1000000554,1,2,3,2,2,2,5,14,1.565088525,0,0,0,0,1
555,1000000555,5,3,1,3,4,4,1,762,9.956772825,10,0,0,0,3
556,1000000556,2,2,7,3,5,2,5,49,0.797766927,0,0,0,0,1
557,1000000557,2,1,2,2,0,3,6,16,11.43747364,31,0,0,0,2
558,1000000558,4,1,2,1,2,3,6,5,6.3776326,0,0,0,0,1
559,1000000559,4,1,3,2,3,4,2,8,3.354353888,21,0,0,0,2
560,1000000560,1,2,3,3,4,2,3,6,1.760040438,0,0,0,0,1
561,1000000561,4,1,5,1,2,1,3,6,1.284168907,14,0,0,0,1
562,1000000562,1,3,1,3,3,2,2,166,2.319097473,22,0,0,0,3
563,1000000563,2,3,3,2,6,3,6,236,10.36040764,0,0,0,0,2
564,1000000564,1,1,6,1,0,2,1,6,2.351131134,0,0,0,0,1
565,1000000565,3,2,2,1,4,4,1,135,6.919767642,0,0,0,0,2
566,1000000566,1,3,3,2,3,1,5,1052,1.159491801,22,0,0,0,3
567,1000000567,1,1,2,1,0,2,5,1,9.316781007,3,0,0,0,1
568,1000000568,5,2,7,2,4,2,1,619,2.204946107,0,0,0,0,2
569,1000000569,1,1,2,2,2,2,6,5,5.866671741,17,0,0,0,1
570,1000000570,5,2,2,1,1,0,3,32,1.871462686,10,0,0,0,2
571,1000000571,7,2,2,1,3,1,5,71,0.570877343,0,0,0,0,1
572,1000000572,5,3,6,2,4,3,4,176,4.712926757,0,0,0,0,2
573,1000000573,1,1,6,1,3,1,3,5,1.231686437,0,0,0,0,1
574,1000000574,4,3,1,3,4,2,5,58,2.431222138,0,0,0,0,1
575,1000000575,3,1,2,1,3,3,2,21,2.554116742,22,0,0,0,2
576,1000000576,1,1,5,1,4,1,5,2,0.753808957,14,0,0,0,1
577,1000000577,2,2,7,2,2,3,5,40,0.773491428,0,0,0,0,1
578,1000000578,5,1,4,1,2,3,1,2,22.89678736,0,0,0,0,1
579,1000000579,5,2,3,3,3,5,5,35,4.610520271,11,0,0,0,2
580,1000000580,2,3,7,3,9,2,4,558,4.784820729,0,0,0,0,3
581,1000000581,5,3,3,2,5,2,5,156,1.744704156,6,0,0,0,2
582,1000000582,5,2,3,3,3,1,6,22,3.663101501,20,0,0,0,2
583,1000000583,1,1,7,1,2,0,3,7,6.876869226,0,0,0,0,1
584,1000000584,4,2,7,3,1,1,3,16,4.671356954,4,0,0,0,1
585,1000000585,4,1,2,2,3,3,3,96,8.615330901,8,0,0,0,2
586,1000000586,3,2,7,2,3,3,5,82,0.578499381,4,0,0,0,1
587,1000000587,1,2,3,2,3,1,1,173,2.40994081,0,0,0,0,1
588,1000000588,2,3,7,3,6,4,1,1897,2.175836269,0,0,0,0,3
589,1000000589,1,3,3,2,5,3,5,27,0.735339237,1,0,0,0,1
590,1000000590,3,1,3,2,4,2,5,4,1.935591607,41,0,0,0,1
591,1000000591,2,1,2,2,4,2,5,7,3.570641665,11,0,0,0,1
592,1000000592,1,1,6,1,0,0,2,8,1.196466185,0,0,0,0,1
593,1000000593,4,3,3,2,11,2,4,977,5.361892628,27,0,0,0,3
594,1000000594,4,3,3,2,2,4,4,455,2.154759856,0,0,0,0,2
595,1000000595,3,1,4,1,5,0,1,4,1.800720557,0,0,0,0,1
596,1000000596,1,2,2,2,2,3,4,326,4.026027074,21,0,0,0,3
597,1000000597,4,3,3,2,5,1,1,1372,15.51681962,9,0,0,0,3
598,1000000598,2,3,1,3,7,0,6,935,9.953486589,0,0,0,0,3
599,1000000599,3,1,7,2,3,1,1,4,8.740620109,0,0,0,0,1
600,1000000600,5,3,3,2,7,3,6,237,2.194930006,8,0,0,0,2
601,1000000601,5,3,6,2,8,3,4,360,14.07350211,0,0,0,0,2
602,1000000602,1,3,7,3,7,1,6,12,10.70765153,0,0,0,0,1
603,1000000603,1,2,4,2,4,0,1,40,3.531468915,11,0,0,0,2
604,1000000604,1,2,7,3,2,3,1,217,4.542452184,16,0,0,0,3
605,1000000605,4,3,6,2,7,3,2,413,2.31536119,11,0,0,0,2
606,1000000606,5,1,5,1,3,0,2,5,0.0,10,0,0,0,1
607,1000000607,4,2,3,3,1,1,3,15,5.598928713,6,0,0,0,2
608,1000000608,3,1,1,1,2,0,3,9,6.438084016,0,0,0,0,1
609,1000000609,4,2,5,3,3,1,3,25,8.373390384,15,0,0,0,2
610,1000000610,5,1,7,1,0,1,1,11,2.504940417,0,0,0,0,1
611,1000000611,1,3,7,3,5,3,1,1078,1.159649344,0,0,0,0,2
612,1000000612,1,3,1,3,14,2,1,1305,8.054221323,16,0,0,0,3
613,1000000613,3,1,3,2,1,0,2,12,4.207445449,0,0,0,0,1
614,1000000614,2,1,6,1,2,0,2,15,1.371465023,56,0,0,0,2
615,1000000615,3,1,2,2,4,2,5,6,1.015915724,28,0,0,0,1
616,1000000616,5,2,5,3,3,5,3,6,1.835950872,0,0,0,0,1
617,1000000617,4,2,5,3,7,3,1,108,8.408214323,18,0,0,0,3
618,1000000618,3,2,7,2,1,4,5,38,3.700196117,0,0,0,0,1
619,1000000619,4,2,7,2,2,1,1,24,1.254952494,43,0,0,0,2
620,1000000620,4,2,5,3,4,1,1,48,3.976520061,0,0,0,0,1
621,1000000621,1,2,7,3,1,2,6,17,4.981664317,18,0,0,0,2
622,1000000622,3,1,3,2,0,1,5,3,1.700198286,0,0,0,0,1
623,1000000623,1,3,1,3,9,2,2,321,3.506350993,0,0,0,0,3
624,1000000624,2,1,4,1,3,1,3,2,0.0,0,0,0,0,1
625,1000000625,3,2,7,2,4,2,6,64,2.89107885,14,0,0,0,2
626,1000000626,2,3,3,2,9,0,3,334,0.21548604,21,0,0,0,2
627,1000000627,2,1,5,1,2,2,1,15,3.078465331,0,0,0,0,1
628,1000000628,3,2,2,2,1,1,1,390,1.655747516,0,0,0,0,2
629,1000000629,3,3,7,3,12,2,4,959,6.591039566,31,0,0,0,3
630,1000000630,5,1,4,1,3,1,5,11,5.648505969,0,0,0,0,1
631,1000000631,1,3,1,3,9,5,6,475,2.195992094,0,0,0,0,2
632,1000000632,3,3,3,2,8,1,5,436,1.410772111,28,0,0,0,2
633,1000000633,5,1,3,2,1,1,2,2,4.447056058,42,0,0,0,1
634,1000000634,5,3,1,3,7,3,2,174,0.479109225,0,1,0,0,2
635,1000000635,5,1,4,1,2,1,5,10,3.264651953,5,0,0,0,1
636,1000000636,1,3,7,3,6,2,1,179,2.714460301,0,0,0,0,2
637,1000000637,4,1,2,1,1,2,1,9,4.080239593,0,0,0,0,1
638,1000000638,3,2,2,2,1,3,3,183,0.0,18,0,0,0,2
639,1000000639,3,1,2,2,2,1,5,27,2.272685733,5,0,0,0,1
640,1000000640,1,1,6,1,3,1,3,2,2.90392336,0,0,0,0,1
641,1000000641,2,1,2,1,3,0,2,6,0.278273548,0,0,0,0,1
642,1000000642,1,1,7,1,2,2,6,4,25.41156714,17,0,0,0,2
643,1000000643,4,1,7,2,2,2,2,3,0.587234932,6,0,0,0,1
644,1000000644,2,2,7,2,2,1,4,89,2.883567974,0,0,0,0,1
645,1000000645,4,1,2,2,0,2,2,10,4.644244464,22,0,0,0,2
646,1000000646,5,3,3,2,7,1,4,2530,3.715834425,0,0,0,0,2
647,1000000647,2,1,7,2,3,1,6,33,8.910621429,0,0,0,0,1
648,1000000648,1,3,1,3,6,2,1,1073,2.789218376,0,0,0,0,3
649,1000000649,5,3,3,2,7,1,2,4743,4.135678186,33,0,0,0,3
650,1000000650,4,2,7,2,1,1,5,1,2.045353178,18,0,0,0,1
651,1000000651,4,1,3,2,4,2,1,0,9.665087032,0,0,0,0,1
652,1000000652,4,1,2,1,1,1,5,2,1.535839922,0,0,0,0,1
653,1000000653,1,1,1,1,1,1,1,16,0.788867819,42,0,0,0,2
654,1000000654,6,2,3,2,4,0,4,24,0.573956347,28,0,0,0,2
655,1000000655,1,2,4,2,1,0,4,2,5.089945863,0,0,0,0,1
656,1000000656,1,2,7,3,4,4,5,17,0.615337768,0,0,0,0,1
657,1000000657,4,3,6,2,10,0,5,105,3.192443166,0,0,0,0,1
658,1000000658,4,1,5,1,3,0,1,8,2.38803774,50,0,0,0,2
659,1000000659,5,1,2,2,4,2,1,80,11.93158726,0,0,0,0,2
660,1000000660,5,1,7,1,1,1,5,1,2.444021158,0,0,0,0,1
661,1000000661,7,1,3,2,1,1,1,12,5.348166035,0,0,0,0,1
662,1000000662,1,1,4,1,1,5,6,6,12.03475861,0,0,0,0,1
663,1000000663,1,2,7,3,3,1,5,16,0.478963777,1,0,0,0,1
664,1000000664,5,2,2,1,1,1,5,14,0.048737246,0,0,0,0,1
665,1000000665,4,3,1,3,11,1,2,1754,0.988690427,52,0,0,0,3
666,1000000666,3,3,3,2,4,2,3,200,3.012399646,0,0,0,0,1
667,1000000667,2,1,7,1,0,3,6,7,6.047883028,37,0,0,0,2
668,1000000668,4,3,3,2,11,1,4,420,21.51004035,0,0,0,0,3
669,1000000669,1,1,3,2,3,2,1,6,5.472459933,29,0,0,0,2
670,1000000670,6,3,7,3,3,1,5,992,0.68111636,0,0,0,0,2
671,1000000671,2,2,4,2,2,3,1,138,6.233084209,0,0,0,0,2
672,1000000672,1,2,7,3,6,3,5,54,1.02509398,7,0,0,0,2
673,1000000673,1,1,7,1,2,1,6,2,3.803009518,10,0,0,0,1
674,1000000674,1,3,7,3,8,4,5,328,3.290375906,0,0,0,0,2
675,1000000675,1,2,5,3,3,4,6,27,7.786101963,0,0,0,0,1
676,1000000676,1,2,3,3,3,1,3,17,0.0,36,0,0,0,1
677,1000000677,1,3,3,2,9,3,4,2880,2.687076874,53,0,0,0,3
678,1000000678,4,3,1,3,4,3,6,469,3.786459483,21,0,0,0,3
679,1000000679,7,2,2,1,2,3,5,47,3.389269352,20,0,0,0,2
680,1000000680,3,1,3,2,0,1,3,13,5.255802748,18,0,0,0,2
681,1000000681,5,2,2,2,5,1,1,473,3.292103115,26,0,0,0,3
682,1000000682,2,2,4,2,1,0,3,44,1.795810029,0,0,0,0,1
683,1000000683,5,1,4,1,1,2,5,3,0.770881025,0,0,0,0,1
684,1000000684,2,2,4,2,1,0,1,12,2.090154198,14,0,0,0,1
685,1000000685,1,2,2,2,4,1,2,83,0.270833473,38,1,0,0,3
686,1000000686,5,2,7,3,3,2,5,5,1.264341791,8,0,0,0,1
687,1000000687,3,3,6,2,4,2,4,514,13.67748378,0,0,0,0,2
688,1000000688,4,3,1,3,6,2,2,254,2.020806702,9,0,0,0,2
689,1000000689,1,2,7,3,2,2,3,8,3.602897735,18,0,0,0,1
690,1000000690,1,2,7,3,6,4,5,70,0.50277362,0,0,0,0,1
691,1000000691,2,1,3,1,3,1,1,16,18.26778086,111,0,0,0,3
692,1000000692,5,3,3,2,4,1,4,171,4.056205852,31,0,0,0,3
693,1000000693,2,2,5,3,5,3,4,1,8.268426826,0,0,0,0,1
694,1000000694,2,1,4,1,2,0,5,3,2.806263955,0,0,0,0,1
695,1000000695,7,1,3,1,1,2,5,9,2.724324135,0,0,0,0,1
696,1000000696,2,1,4,1,3,5,6,9,4.145715974,0,0,0,0,1
697,1000000697,1,3,1,3,11,0,2,285,6.961676709,0,0,0,0,3
698,1000000698,4,2,7,2,4,0,6,16,4.645594345,0,0,0,0,1
699,1000000699,6,1,7,2,1,1,6,5,2.888233321,0,0,0,0,1
700,1000000700,2,3,3,2,3,2,6,104,4.436530757,30,0,0,0,2
701,1000000701,1,3,6,2,5,1,3,136,2.877009996,39,0,0,0,2
702,1000000702,6,1,2,1,4,0,1,85,2.160938429,25,0,0,0,2
703,1000000703,6,1,4,1,4,0,6,2,5.291423616,38,0,0,0,1
704,1000000704,5,1,7,1,2,1,3,10,9.637279955,10,0,0,0,1
705,1000000705,1,1,7,1,0,0,3,3,2.536385581,0,0,0,0,1
706,1000000706,1,1,4,1,4,2,6,5,6.599278229,0,0,0,0,1
707,1000000707,2,3,7,3,5,3,6,385,7.053901497,0,0,0,0,2
708,1000000708,5,2,4,2,5,1,4,48,4.234569795,13,0,0,0,2
